subject,category,title,language,video_id,url
statistics,Statistics,PAANO MAG-SAGOT NG WORD PROBLEMS ON COMBINED VARIATION | ALGEBRA,Filipino,61SJw0qeM6A,https://www.youtube.com/watch?v=61SJw0qeM6A
statistics,Statistics,ALGEBRA: Lesson on Slope given 2 points by Dr. E | Numberbender,Filipino,65_ZPE1aIAQ,https://www.youtube.com/watch?v=65_ZPE1aIAQ
statistics,Statistics,Math - Solving Survey Problems Involving Set Operations,English,6Sde1IJjeeM,https://www.youtube.com/watch?v=6Sde1IJjeeM
statistics,Statistics,Paano Makuha ang Subset ng isang Given Set,Filipino,6rxAY7L-mLQ,https://www.youtube.com/watch?v=6rxAY7L-mLQ
statistics,Statistics,STATISTICS LESSON ON HOW TO PERFORM CONFIDENCE INTERVAL PROCEDURE FOR POPULATION PROPORTION,English,70o6Bhft730,https://www.youtube.com/watch?v=70o6Bhft730
statistics,Statistics,PAANO MAG-CONVERT NG QUADRATIC EQUATION TO ITS VERTEX FORM | ALGEBRA,Filipino,7dx-LH7aCqY,https://www.youtube.com/watch?v=7dx-LH7aCqY
statistics,Statistics,Trigonometry: Sum and Difference Formula in Filipino,Filipino,89qVX8BuLdA,https://www.youtube.com/watch?v=89qVX8BuLdA
statistics,Statistics,Paano Gamitin ang Chi-Square Test Given and Two-Way Table. (test for independence / homogeneity),Filipino,8RJ1DyeRW3k,https://www.youtube.com/watch?v=8RJ1DyeRW3k
statistics,Statistics,ALGEBRA: Lesson on Writing Equation of a Line Given 2 Points by Dr. E | Numberbender,Filipino,8_mGWRpK5wQ,https://www.youtube.com/watch?v=8_mGWRpK5wQ
statistics,Statistics,Brittney's Lesson on Positive and Negative Correlation,English,8lpYLbGKSbE,https://www.youtube.com/watch?v=8lpYLbGKSbE
statistics,Statistics,Molly's Lesson on Probability of Dependent and Independent Events,English,8mZRe3oUwco,https://www.youtube.com/watch?v=8mZRe3oUwco
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Addition of Rational Expressions Made Easy  #mathlearning #fractions",English,9DtzLJpbM4A,https://www.youtube.com/watch?v=9DtzLJpbM4A
statistics,Statistics,LECTURE: THE COMPUTING FOR THE AREA UNDER THE NORMAL CURVE USING THE 68-95-99.7 RULE | (PART 1),English,A0m31sFQhzQ,https://www.youtube.com/watch?v=A0m31sFQhzQ
statistics,Statistics,LECTURE: COMPUTING FOR THE STANDARD DEVIATION AND VARIANCE OF AN UNGROUPED DATA,English,B8FO5wW6KdU,https://www.youtube.com/watch?v=B8FO5wW6KdU
statistics,Statistics,ALGEBRA: Lesson on Solving Compound Inequality by Dr. E | Numberbender,Filipino,BCol3AmQvzI,https://www.youtube.com/watch?v=BCol3AmQvzI
statistics,Statistics,ALGEBRA: Lesson on Plotting Points and Modeling by Dr. E | Numberbender,Filipino,BES-zmsD4B4,https://www.youtube.com/watch?v=BES-zmsD4B4
statistics,Statistics,ALGEBRA: Lesson on General to Standard of Conics | Numberbender,Filipino,BUSBEyj8b70,https://www.youtube.com/watch?v=BUSBEyj8b70
statistics,Statistics,ARTISTA NA SI NUMBERBENDER; Dumayo ang TFC at ABS-CBN sa Barstow| #BeingFilipino | Vlog #46,Filipino,C0aLcQIlzrE,https://www.youtube.com/watch?v=C0aLcQIlzrE
statistics,Statistics,Math - Statements and Negations in Set Logic,English,CWXDzlq35ZQ,https://www.youtube.com/watch?v=CWXDzlq35ZQ
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Conquer Percentages Word Problems Solved in 60 Seconds!",English,DSNDlW6oYwg,https://www.youtube.com/watch?v=DSNDlW6oYwg
statistics,Statistics,Discover-E ni Dr. E sa Boracay | Part 1| Balik-Bayan | Vlog #41,English,DknIudp5UQ0,https://www.youtube.com/watch?v=DknIudp5UQ0
statistics,Statistics,LECTURE ON USING SIMULATION IN STATISTICS IN MAKING UNBIASED DECISION,English,ED61wru9688,https://www.youtube.com/watch?v=ED61wru9688
statistics,Statistics,Statistics: Finding the Area Under the Normal Curve Using Ti 84,English,FpJGjMNqDsw,https://www.youtube.com/watch?v=FpJGjMNqDsw
statistics,Statistics,KAILAN TRUE OR FALSE AND ISANG CONDITIONAL STATEMENT | GEOMETRY,English,FsQyUTQmtPM,https://www.youtube.com/watch?v=FsQyUTQmtPM
statistics,Statistics,PAANO MAGCOMPUTE NG ONE-VARIABLE STATISTICS GAMIT ANG WEB APPLICATION,Filipino,Fu0qvXMkq8s,https://www.youtube.com/watch?v=Fu0qvXMkq8s
statistics,Statistics,Statistics: Pagtransform ng Non-Linear Regression Model,Filipino,G1WwQuMRXEk,https://www.youtube.com/watch?v=G1WwQuMRXEk
statistics,Statistics,"HOW TO ADD, SUBTRACT, MULTIPLY, DIVIDE, AND SIMPLIFY FRACTIONS",English,H9L8snNT3XA,https://www.youtube.com/watch?v=H9L8snNT3XA
statistics,Statistics,ALGEBRA: Lesson on Factorials by Dr. E | Numberbender,Filipino,HK2F1EyeBLg,https://www.youtube.com/watch?v=HK2F1EyeBLg
statistics,Statistics,LESSON ON HOW TO TRANSLATE COMPOUND STATEMENTS TO ITS SYMBOLIC FORM,English,HYJdmY1iqL4,https://www.youtube.com/watch?v=HYJdmY1iqL4
statistics,Statistics,Emily's Lesson on Different Measures of the Spread,English,HhIHWJPf9ZM,https://www.youtube.com/watch?v=HhIHWJPf9ZM
statistics,Statistics,ALGEBRA: Lesson on Solving Algebraic Expressions by Dr. E | Numberbender,Filipino,IGTgGQqNDdQ,https://www.youtube.com/watch?v=IGTgGQqNDdQ
statistics,Statistics,HOW TO ANSWER WORD PROBLEMS INVOLVING QUADRATIC EQUATIONS | ALGEBRA,English,ImdWksHxjYs,https://www.youtube.com/watch?v=ImdWksHxjYs
statistics,Statistics,ALGEBRA: Lesson on Matrix Arithmetic | Numberbender,Filipino,IuTE6qeW_wQ,https://www.youtube.com/watch?v=IuTE6qeW_wQ
statistics,Statistics,Alex's Making Predictions Using a Linear Model (LSRL),English,J2LL1Pt4rEU,https://www.youtube.com/watch?v=J2LL1Pt4rEU
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Mastering Volume Problems: Rectangular Solids and Cubes",English,K8Xe1xCkoG4,https://www.youtube.com/watch?v=K8Xe1xCkoG4
statistics,Statistics,"Describing the Shape, Center, and Spread of a Distribution",English,KTkizHDaFWw,https://www.youtube.com/watch?v=KTkizHDaFWw
statistics,Statistics,Math - Writing Compound Statements in Symbolic Form,English,Ki8fQiPMl4Y,https://www.youtube.com/watch?v=Ki8fQiPMl4Y
statistics,Statistics,PAANO MAG-SOLVE NG WORD PROBLEMS WITH REAL NUMBERS,Filipino,Ktp95pPYUdw,https://www.youtube.com/watch?v=Ktp95pPYUdw
statistics,Statistics,"ALGEBRA: Lesson on Slope Intercept Form by Dr. E, Part 2 | Numberbender",Filipino,L8MnKR9o1O8,https://www.youtube.com/watch?v=L8MnKR9o1O8
statistics,Statistics,Math - How to Translate Compound Statements to Symbolic Form,English,LojjlWfPY8o,https://www.youtube.com/watch?v=LojjlWfPY8o
statistics,Statistics,Emily's Lesson on Blind Experiments and Lurking vs Confounding,English,LsiPXkqgklU,https://www.youtube.com/watch?v=LsiPXkqgklU
statistics,Statistics,STATISTICS LESSON ON HOW TO COMPUTE FOR THE CONFIDENCE INTERVAL OF POPULATION PROPORTION,English,LxoiAoG1fvQ,https://www.youtube.com/watch?v=LxoiAoG1fvQ
statistics,Statistics,CALCULATING THE MEASURE OF CENTER AND IDENTIFYING SKEWNESS USING BOX AND WHISKER PLOT,English,MTMF8Ogx9-s,https://www.youtube.com/watch?v=MTMF8Ogx9-s
statistics,Statistics,STATISTICS Conditional Probability Using a Table in Filipino,Filipino,Mew7wyF1cVc,https://www.youtube.com/watch?v=Mew7wyF1cVc
statistics,Statistics,PAANO GAMITIN ANG TWO-WAY TABLE SA PAGSAGOT NG MGA PROBABILITY QUESTIONS | MATH TEACHING TIPS,Filipino,MjYU22yHs7g,https://www.youtube.com/watch?v=MjYU22yHs7g
statistics,Statistics,LECTURE: PAANO MACOMPUTE NG STANDARD DEVIATION,Filipino,NV7JWXZsEig,https://www.youtube.com/watch?v=NV7JWXZsEig
statistics,Statistics,"How The Graph on an Ellipse Shifts when the center is at (h, k)",English,ODCuxmfcTxg,https://www.youtube.com/watch?v=ODCuxmfcTxg
statistics,Statistics,HOW TO INTERPRET AND CONSTRUCT A VENN DIAGRAM,English,OY3CKdZt_7A,https://www.youtube.com/watch?v=OY3CKdZt_7A
statistics,Statistics,How To Solve Special Cases of Quadratic Equations,English,PEeAoEtlvA0,https://www.youtube.com/watch?v=PEeAoEtlvA0
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Master Data Analysis: Using Scatterplots to Ace SAT & UPCAT!",English,PKxPWzNwZ2E,https://www.youtube.com/watch?v=PKxPWzNwZ2E
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  📈 Calculating Slope of a Line: Easy Step-by-Step Guide! 📐 #math",English,PtOSS2eynow,https://www.youtube.com/watch?v=PtOSS2eynow
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Solving Equations with Dr. E: Mastering Algebraic Problem-Solving",English,QC3FopaF9-Q,https://www.youtube.com/watch?v=QC3FopaF9-Q
statistics,Statistics,ADE Summer Institute Application Video for 2016,English,QRIvtFNGrQI,https://www.youtube.com/watch?v=QRIvtFNGrQI
statistics,Statistics,Statistics - Probability on Independent and Dependent Events in Filipino,Filipino,QYT5dgNPywI,https://www.youtube.com/watch?v=QYT5dgNPywI
statistics,Statistics,Mahirap ba ang Accountancy - PROBABILITY OF DISCRETE RANDOM VARIABLE,Filipino,QvXzQszvwLI,https://www.youtube.com/watch?v=QvXzQszvwLI
statistics,Statistics,HOW TO IDENTIFY SUBSETS IN SET LOGIC,English,REp5bXqS3S4,https://www.youtube.com/watch?v=REp5bXqS3S4
statistics,Statistics,HOW TO SOLVE BINOMIAL PROBABILITY OR DISCRETE RANDOM VARIABLE,English,SI79wLJP6DE,https://www.youtube.com/watch?v=SI79wLJP6DE
statistics,Statistics,STATISTICS Conditional Probability,English,SO9x5bIZoTw,https://www.youtube.com/watch?v=SO9x5bIZoTw
statistics,Statistics,PAANO MAG-SAGOT NG NORMAL PROBABILITY GAMIT ANG FREE WEB APP | MATH TEACHING TIPS,Filipino,Sx58shTEClE,https://www.youtube.com/watch?v=Sx58shTEClE
statistics,Statistics,STATISTICS: Using the Empirical Rule 68-95-99.7,Filipino,T7-eeg6rhjY,https://www.youtube.com/watch?v=T7-eeg6rhjY
statistics,Statistics,Statistics - Probability of Discrete Random Variables,English,T8ySQBRgIAY,https://www.youtube.com/watch?v=T8ySQBRgIAY
statistics,Statistics,LECTURE ON HYPOTHESIS TESTING FOR MEAN USING TECHNOLOGY | STATISTICS,Filipino,TzBlbTQTU7E,https://www.youtube.com/watch?v=TzBlbTQTU7E
statistics,Statistics,Statisics - Paano magcompute ng confidence interval gamit ang Z-distribution ng one-sample mean,Filipino,Up0ZCMkKJ_c,https://www.youtube.com/watch?v=Up0ZCMkKJ_c
statistics,Statistics,Barstow High School Students' Trip to Chapman University | Vlog #30,Filipino,VmstZQJO6Tc,https://www.youtube.com/watch?v=VmstZQJO6Tc
statistics,Statistics,Math: How to Identify Subset in a Given Set,English,YRW7v6YJtac,https://www.youtube.com/watch?v=YRW7v6YJtac
statistics,Statistics,"INVERSE, CONVERSE, AND CONTRAPOSITIVE STATEMENTS NG CONDITIONAL STATEMENT | GEOMETRY",Filipino,YatkBVfX24U,https://www.youtube.com/watch?v=YatkBVfX24U
statistics,Statistics,HOW TO USE SPECIAL PRODUCTS TO MULTIPLY BINOMIALS | ALGEBRA,English,Z1miPkVBHPM,https://www.youtube.com/watch?v=Z1miPkVBHPM
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Mastering Exponents: Law of Exponents for Entrance Exam Success #math",English,ZuMYj40285s,https://www.youtube.com/watch?v=ZuMYj40285s
statistics,Statistics,"FORMING INVERSE, CONVERSE, AND CONTRAPOSITIVE STATEMENTS | GEOMETRY",English,_H_bAAd-8vg,https://www.youtube.com/watch?v=_H_bAAd-8vg
statistics,Statistics,Statistics - Verifying Conditions of the Sample Proportion for Normal Approximation,English,_JM47QIDc_4,https://www.youtube.com/watch?v=_JM47QIDc_4
statistics,Statistics,STATISTICS - using statskingdom.com to answer hypothesis test problem on one-sample PROPORTION,English,_KADOtaKUMo,https://www.youtube.com/watch?v=_KADOtaKUMo
statistics,Statistics,ADE Apple Distinguished Educator Application Video - Class of 2015,English,_QrcpAuez3E,https://www.youtube.com/watch?v=_QrcpAuez3E
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Solving Arithmetic Sequence Problems: Step-by-Step Guide!  #math",English,_dR84pS0ybw,https://www.youtube.com/watch?v=_dR84pS0ybw
statistics,Statistics,FREE APP YOU CAN USE TO SOLVE FOR PROBLEMS INVOLVING NORMAL PROBABILITY | MATH TEACHING TIPS,English,aAWuy3Yxt3w,https://www.youtube.com/watch?v=aAWuy3Yxt3w
statistics,Statistics,PAG-GAMIT NG TRIANGLE INEQUALITY THEOREM | GEOMETRY,Filipino,aYnFK4VkTUM,https://www.youtube.com/watch?v=aYnFK4VkTUM
statistics,Statistics,Statistics - Paano mag compute ng probability ng binomial experiment or distribution,Filipino,c_h_Zxpuu1M,https://www.youtube.com/watch?v=c_h_Zxpuu1M
statistics,Statistics,Answering Probability Given a 2-Way Table or contingency,English,dkbcbV6lVGA,https://www.youtube.com/watch?v=dkbcbV6lVGA
statistics,Statistics,Statistics: Ang Pagkakaiba ng  Continuous Random Variables and Discrete Random Variable,English,e3F-kx0jCKk,https://www.youtube.com/watch?v=e3F-kx0jCKk
statistics,Statistics,Statistics -  Classical Probability and Sample Space in Filipino,Filipino,eFwf7du_qpA,https://www.youtube.com/watch?v=eFwf7du_qpA
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Adding Radicals by Factoring: Expert Math Tutorial",English,eUwaH2VQlW8,https://www.youtube.com/watch?v=eUwaH2VQlW8
statistics,Statistics,ALGEBRA: Lesson on Translating Verbal to Numerical Expressions | Numberbender,Filipino,ed4cmYOn8U4,https://www.youtube.com/watch?v=ed4cmYOn8U4
statistics,Statistics,Math - How To Construct a Truth Table from Compound Statements,English,esywilk1eSQ,https://www.youtube.com/watch?v=esywilk1eSQ
statistics,Statistics,Patrick's Lesson on Empirical Rule,English,eyDC4LsEYCY,https://www.youtube.com/watch?v=eyDC4LsEYCY
statistics,Statistics,LECTURE: PAG-GAWA NG FREQUENCY DISTRIBUTION TABLE AT NG OGIVE (PART 2),Filipino,fVKXnpVRUwQ,https://www.youtube.com/watch?v=fVKXnpVRUwQ
statistics,Statistics,HOW TO FORM COMPOUND STATEMENTS IN SYMBOLIC LOGIC,English,g66BNlNhrDI,https://www.youtube.com/watch?v=g66BNlNhrDI
statistics,Statistics,Welcome to NUMBERBENDER,English,g7PQiII0gvE,https://www.youtube.com/watch?v=g7PQiII0gvE
statistics,Statistics,Classifying Polynomials,English,gJkPKlwap4M,https://www.youtube.com/watch?v=gJkPKlwap4M
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Decimal Problem Solving with Fraction Skills",English,h3h-WkBBrec,https://www.youtube.com/watch?v=h3h-WkBBrec
statistics,Statistics,Mga Pamamaraan ng Pagtukoy sa Statement sa Set Logic,Filipino,hXL3ijD8j0Q,https://www.youtube.com/watch?v=hXL3ijD8j0Q
statistics,Statistics,LECTURE: HOW TO COMPUTE FOR STANDARD DEVIATION OF UNGROUPED DATA | ZOOM STATISTICS LESSON,English,hgPWgreWD5Y,https://www.youtube.com/watch?v=hgPWgreWD5Y
statistics,Statistics,How to Use Chi-Square Test for 2-Way or contingency Table (test for homogeneity and independence),English,hoibLM5CngE,https://www.youtube.com/watch?v=hoibLM5CngE
statistics,Statistics,HOW TO USE THE TWO-WAY TABLE IN ANSWERING PROBABILITY QUESTIONS | MATH TEACHING TIPS,English,i4my_Jv3vtc,https://www.youtube.com/watch?v=i4my_Jv3vtc
statistics,Statistics,"🧮 Master Mixed Fractions: Add, Subtract, and Convert with Dr. E! 🌟",English,i9li_OxNyoQ,https://www.youtube.com/watch?v=i9li_OxNyoQ
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Mastering Trig Ratios: Solving with SOH-CAH-TOA Formula  #math",English,iEKo3Cf_coA,https://www.youtube.com/watch?v=iEKo3Cf_coA
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Solving for x  #mathlearning #math #mathematics",English,ifrBUVXuBIo,https://www.youtube.com/watch?v=ifrBUVXuBIo
statistics,Statistics,"LECTURE: CONSTRUCTING AND INTERPRETING FREQUENCY DISTRIBUTION TABLE, HISTOGRAM AND OGIVE (PART 1)",English,iiV5JESqtLc,https://www.youtube.com/watch?v=iiV5JESqtLc
statistics,Statistics,Pagcompute ng Area Under the Normal Curve Gamit ang 68-95-99.7 Rule,Filipino,jftbDjsCMYE,https://www.youtube.com/watch?v=jftbDjsCMYE
statistics,Statistics,"Pamamaraan sa Pagdescribe ng Shape, Spread at Center ng Distribution",Filipino,juMHkBm0MKs,https://www.youtube.com/watch?v=juMHkBm0MKs
statistics,Statistics,ALGEBRA: Lesson on Combination by Dr. E | Numberbender,Filipino,kBIh7mz1FhA,https://www.youtube.com/watch?v=kBIh7mz1FhA
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Mastering Linear Systems: Solving with Dr. E!",English,kONfoRtRBWc,https://www.youtube.com/watch?v=kONfoRtRBWc
statistics,Statistics,HOW TO TEACH SOLVING ALGEBRAIC EQUATIONS,English,kR-77-7wYIo,https://www.youtube.com/watch?v=kR-77-7wYIo
statistics,Statistics,STATISTICS Finding the Area Under the Curve Using ti 84 Part 2 in Filipino,Filipino,kvQ0dg4xL10,https://www.youtube.com/watch?v=kvQ0dg4xL10
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Systems of Linear Inequalities #math #mathlearning",English,lbjuhrnudxg,https://www.youtube.com/watch?v=lbjuhrnudxg
statistics,Statistics,HOW TO CONSTRUCT A TRUTH TABLE IN SET LOGIC,English,lvyt-m5XRKg,https://www.youtube.com/watch?v=lvyt-m5XRKg
statistics,Statistics,KAILAN BA ANG BICONDITIONAL STATEMENT AY TRUE | GEOMETRY,English,m62l0EdtNmg,https://www.youtube.com/watch?v=m62l0EdtNmg
statistics,Statistics,Nakakalulang Akyatan sa The Vessel | Pinoy in NY | Part 4 | Vlog #34,English,mLVOgXZkl-0,https://www.youtube.com/watch?v=mLVOgXZkl-0
statistics,Statistics,HOW CONDITIONAL STATEMENT CAN BE TRUE OR FALSE | GEOMETRY,English,mh8evwN7Vec,https://www.youtube.com/watch?v=mh8evwN7Vec
statistics,Statistics,Statistics - Computing for Binomial Probability,English,mi-EY2P-p60,https://www.youtube.com/watch?v=mi-EY2P-p60
statistics,Statistics,PART 2: SYMBOLIC LOGIC - THE TRUTH ABOUT THE TRUTH TABLE | Paano Gumaling sa Math,Filipino,moh0Z2sD6iM,https://www.youtube.com/watch?v=moh0Z2sD6iM
statistics,Statistics,LECTURE: PAG-GAMIT NG EMPIRICAL RULE OR 68-95-99.7 RULE SA NORMAL CURVE | (PART 2),Filipino,mytrPJsb_ic,https://www.youtube.com/watch?v=mytrPJsb_ic
statistics,Statistics,Statistics: How to Compute for Probability Given a 2-Way or contingency  Table (English),English,nSr9XqgDD20,https://www.youtube.com/watch?v=nSr9XqgDD20
statistics,Statistics,LESSON SA PAG CALCULATE NG MEAN AT STANDARD DEVIATION NG DISCRETE RANDOM VARIABLE,English,nZAb-GRPwNA,https://www.youtube.com/watch?v=nZAb-GRPwNA
statistics,Statistics,How To Make Your Own Flipped Video,English,nymiG_v3HyI,https://www.youtube.com/watch?v=nymiG_v3HyI
statistics,Statistics,PAANO MAG-SOLVE NG MGA WORD PROBLEMS INVOLVING QUADRATIC EQUATIONS | ALGEBRA,Filipino,o8zIVFga0L0,https://www.youtube.com/watch?v=o8zIVFga0L0
statistics,Statistics,Adrina's Lesson on Method Of Mathematical Induction,English,oQGAAKBSODo,https://www.youtube.com/watch?v=oQGAAKBSODo
statistics,Statistics,PAG-GAMIT NG LAW OF DETACHMENT SA DEDUCTIVE REASONING | GEOMETRY,Filipino,pckXraym8Co,https://www.youtube.com/watch?v=pckXraym8Co
statistics,Statistics,ALGEBRA: Lesson on Conic Sections Ellipse | Numberbender,Filipino,pgmRiWYkZpE,https://www.youtube.com/watch?v=pgmRiWYkZpE
statistics,Statistics,LIVE with Dr. E: Mastering Algebraic Equation Solving & Fundamental Math Mastery,English,qKW526Vagn8,https://www.youtube.com/watch?v=qKW526Vagn8
statistics,Statistics,"PERMUTATION AND COMBINATION, CAN YOU TELL THE DIFFERENCE? | Paano Gumaling sa Math",Filipino,qR0oUz9U7S0,https://www.youtube.com/watch?v=qR0oUz9U7S0
statistics,Statistics,Statistics: Calculating the Mean and Standard Deviation of Discrete Random Variables,Filipino,qb_nfE8nLRM,https://www.youtube.com/watch?v=qb_nfE8nLRM
statistics,Statistics,How To Use Your Graphing Calculator To Compute for Normal Probability or the Area Under The Curve,English,qjx9La1rZnw,https://www.youtube.com/watch?v=qjx9La1rZnw
statistics,Statistics,PROVING CONGRUENCE USING CPCTC THEOREM | GEOMETRY,English,r8S41IQ9ArU,https://www.youtube.com/watch?v=r8S41IQ9ArU
statistics,Statistics,Statistics -  Sample Mean of Sampling Distribution Using Sample Proportion,English,rZOaq2q7iEE,https://www.youtube.com/watch?v=rZOaq2q7iEE
statistics,Statistics,Chase's Lesson on Computing for the Correlation using ti84,English,rlrEw94IB0s,https://www.youtube.com/watch?v=rlrEw94IB0s
statistics,Statistics,Algebra  - Paano mag-factor ng Quadratic Equations: ax^2 + bx +c,Filipino,sLIaI7lQ7AM,https://www.youtube.com/watch?v=sLIaI7lQ7AM
statistics,Statistics,LECTURE: PAGSOLVE NG NORMAL PROBABILITY GAMIT ANG Z-SCORE AT Z-TABLE,Filipino,sQFnlpNVVmg,https://www.youtube.com/watch?v=sQFnlpNVVmg
statistics,Statistics,Spencer's Lesson on Describing Distribution and FDT,English,tY7X-0xsMnQ,https://www.youtube.com/watch?v=tY7X-0xsMnQ
statistics,Statistics,HOW TO FORM SIMPLE STATEMENTS AND ITS NEGATIONS IN SET LOGIC,English,teERQdghX9U,https://www.youtube.com/watch?v=teERQdghX9U
statistics,Statistics,EQUIPMENT REVEAL + EMPIRICAL PROBABILITY | Paano Gumaling sa Math | 11am,Filipino,tkggp_DWdn8,https://www.youtube.com/watch?v=tkggp_DWdn8
statistics,Statistics,STATISTICS: Confidence Interval and Desired Sample Size for Population Proportion in Filipino,Filipino,uMlLjv6Fs94,https://www.youtube.com/watch?v=uMlLjv6Fs94
statistics,Statistics,Statistics - Pagsolve ng  Conditional Probability ng Dependent at Independent Events,Filipino,uign0rUizNM,https://www.youtube.com/watch?v=uign0rUizNM
statistics,Statistics,PAG-GAMIT NG CPCTC THEOREM SA PAG-PROVE NG CONGRUENCY NG MGA TRIANGLES | GEOMETRY,English,ulr5V9EBZlU,https://www.youtube.com/watch?v=ulr5V9EBZlU
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Mastering Function Operations: Easy Step-by-Step Guide!",English,urR8wSyIsi4,https://www.youtube.com/watch?v=urR8wSyIsi4
statistics,Statistics,USING USING LAW OF DETACHMENT TO PERFORM DEDUCTIVE REASONING | GEOMETRY,English,uzOvUsJiRkc,https://www.youtube.com/watch?v=uzOvUsJiRkc
statistics,Statistics,"Analyzing Ellipse with center at (h,k) @numberbender",English,vHEoggjkgm8,https://www.youtube.com/watch?v=vHEoggjkgm8
statistics,Statistics,ALGEBRA: Lesson on Vector Dot Product by Dr. E | Numberbender,Filipino,vIONC-rZ9L4,https://www.youtube.com/watch?v=vIONC-rZ9L4
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW - Function Evaluation: Simplify with the f(x) Method",English,w9hSomNzfIo,https://www.youtube.com/watch?v=w9hSomNzfIo
statistics,Statistics,PREDICTING OUTCOMES IN 2021 | PAANO GUMALING SA MATH | KUMU LIVE | EP11,Filipino,x18CJFrWF1s,https://www.youtube.com/watch?v=x18CJFrWF1s
statistics,Statistics,"LET, UPCAT, SAT, MCQ REVIEW -  Multiplying Polynomials: Distributive Property Method! #math",English,x_iTz3pQFXU,https://www.youtube.com/watch?v=x_iTz3pQFXU
statistics,Statistics,ALGEBRA: Lesson on Geometric Sequence by Dr. E | Numberbender,Filipino,xt-DXckc-Nc,https://www.youtube.com/watch?v=xt-DXckc-Nc
statistics,Statistics,Anong Meron Sa Washington State | Vlog #20,English,yCsLSsyvHHc,https://www.youtube.com/watch?v=yCsLSsyvHHc
statistics,Statistics,HOW TO WRITE SET NOTATIONS IN DISCRETE MATH,English,yTB-UlpwV1E,https://www.youtube.com/watch?v=yTB-UlpwV1E
statistics,Statistics,STATISTICS: Verifying conditions of Normal Approximation of the Sample Proportion in Filipiino,Filipino,yWyuFsDBRL0,https://www.youtube.com/watch?v=yWyuFsDBRL0
statistics,Statistics,PAANO MAGING TEACHER SA AMERICA? | 5 TIPS SA PAGAAPPLY SA USA | Part 1 | Vlog #61,Filipino,yZrKOOwXJMs,https://www.youtube.com/watch?v=yZrKOOwXJMs
statistics,Statistics,Statistics - Computing for the Area Under the Normal Curve Using a Calculator in Filipino,Filipino,ycQZfv_Ooxc,https://www.youtube.com/watch?v=ycQZfv_Ooxc
statistics,Statistics,HOW TO USE SYNTHETIC DIVISION ON POLYNOMIALS,English,yhaPO4-R1nI,https://www.youtube.com/watch?v=yhaPO4-R1nI
statistics,Statistics,Solving Algebraic Equation - Live Lesson with with Dr. E,English,zTSZMxut_lk,https://www.youtube.com/watch?v=zTSZMxut_lk
statistics,Statistics,HOW TO ANSWER WORD PROBLEMS ON COMBINED VARIATION | ALGEBRA,English,zlZ_S-cTgrk,https://www.youtube.com/watch?v=zlZ_S-cTgrk
linear-algebra,Linear Algebra,"Barstow High School Students, Extending Help to the Philippines",English,5LCHpVrhoUw,https://www.youtube.com/watch?v=5LCHpVrhoUw
linear-algebra,Linear Algebra,Master Matrix Arithmetic in a Flash,English,RvYwdmGyX6I,https://www.youtube.com/watch?v=RvYwdmGyX6I
discrete-math,Discrete Math,SYMBOLIC LOGIC: THE TRUTH ABOUT TRUTH TABLES |Paano Gumaling sa Math,Filipino,7gzQxCqPZHY,https://www.youtube.com/watch?v=7gzQxCqPZHY
discrete-math,Discrete Math,🔍 Master Truth Tables: Disjunction Operation Simplified by Dr. E! FULL LESSON 🌟,English,GNNytvc750c,https://www.youtube.com/watch?v=GNNytvc750c
discrete-math,Discrete Math,BTS NG MGA PAWEBINAR NI DR. E PARA SA NEW NORMAL,Filipino,McOn4hl7bZ0,https://www.youtube.com/watch?v=McOn4hl7bZ0
discrete-math,Discrete Math,HOW TO USE THE FACTOR TREE IN SIMPLIFYING FRACTIONS,English,Ry7KgcysvpI,https://www.youtube.com/watch?v=Ry7KgcysvpI
discrete-math,Discrete Math,🔍 Unlock Truth Tables: Conjunction Operation Simplified by Dr. E! 🌟,English,YRMkPEufg-w,https://www.youtube.com/watch?v=YRMkPEufg-w
discrete-math,Discrete Math,"How to Add, Subtract, Divide, Multiply Fractions with Aaron Sanchez",English,n2KVURGYZ1A,https://www.youtube.com/watch?v=n2KVURGYZ1A
discrete-math,Discrete Math,🔍 Master Truth Tables: Conjunction Operation with Dr. E! 🌟,English,uSDfAacDSzg,https://www.youtube.com/watch?v=uSDfAacDSzg
